edition,edition_id,year,country,country_noc,gold,silver,bronze,total,AG.LND.PRCP.MM,AG.SRF.TOTL.K2,BX.KLT.DINV.WD.GD.ZS,EN.POP.DNST,FP.CPI.TOTL.ZG,MS.MIL.XPND.CN,MS.MIL.XPND.GD.ZS,NE.CON.GOVT.CD,NE.DAB.TOTL.CN,NE.TRD.GNFS.ZS,NV.IND.TOTL.ZS,NV.SRV.TOTL.CN,NV.SRV.TOTL.ZS,NY.GDP.DEFL.KD.ZG,NY.GDP.MKTP.CD,NY.GDP.MKTP.CN,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GNP.MKTP.CN,NY.GNP.PCAP.CD,SE.PRM.ENRR,SH.DYN.NMRT,SP.DYN.IMRT.IN,SP.DYN.LE00.IN,SP.POP.1564.TO.ZS,SP.POP.GROW,SP.POP.TOTL,SP.URB.TOTL,SP.URB.TOTL.IN.ZS
2006 Winter Olympics,49,2006,Slovakia,SVK,0,1,0,1,824.0,49030.0,6.8515885998532875,111.7165078307205,5.48471777790765,758425000.0,1.7420016694742901,9833870927.240757,44940936750.0,133.88139886250576,31.08072925865175,24431931000.0,56.068158348265875,4.511045434784215,50405758935.06453,43688953250.0,5.2870956978349755,9380.423615637039,42397574250.0,8315.0,103.882745742798,4.225,7.199999999999999,73.76829268292686,70.79680164826163,-0.028181661021897477,5373843.25,2990809.25,55.65489571541242
2006 Winter Olympics,49,2006,Ukraine,UKR,0,0,2,2,565.0,603550.0,3.9038390338573676,83.09205074984993,7.1386857542274225,8792875000.0,2.6802729856834397,11064037594.384293,319822750000.0,100.8035326803137,30.050046111792774,163740750000.0,49.141344387032326,13.206218982290302,63106384661.98307,331590500000.0,7.43070999803002,1313.9616546630848,316232250000.0,1132.5,108.59654808044418,9.125,15.05,67.58149999999999,69.74836476442813,-0.7867342069936712,48139370.0,32505006.25,67.52441366940985
2006 Winter Olympics,49,2006,Latvia,LAT,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010 Winter Olympics,57,2010,Canada,CAN,14,7,5,26,537.0,15640500.0,4.778482165220034,3.69014883571522,1.7025367163655645,19448062500.0,1.2328472392845675,286217386144.19495,1555723250000.0,64.95839610240537,27.987873525597923,1006104250000.0,63.855777769604444,1.8855281777048774,1428925012563.2925,1575652000000.0,0.6920421182448543,43187.31421668685,1551049750000.0,41900.0,99.38161087036136,3.825,5.125,80.71951219512198,69.42919061752983,1.0531980996813708,33084361.5,26649050.25,80.54592649850242
2010 Winter Olympics,57,2010,Germany,GER,10,13,7,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010 Winter Olympics,57,2010,United States,USA,9,15,13,37,715.0,9731770.0,1.9942513970363098,33.0565243215435,2.3905426531391685,627648500000.0,4.3592641741744025,2264588500000.0,15055037000000.0,27.40365568577647,20.76820715362435,10745229519500.0,74.68932519794762,2.084138405297182,14384434174500.0,14384434174500.0,0.5813712386636257,47529.303498077825,14447475750000.0,48350.0,,4.25,6.550000000000001,78.02621951219513,67.61403642024486,0.9344564364985017,302619153.5,243758590.25,80.548407513882
2010 Winter Olympics,57,2010,Norway,NOR,9,8,6,23,1414.0,385178.0,4.059184239099315,12.982258435456849,2.2483138918388574,35368250000.0,1.4677709054332875,77115591756.52228,2042561500000.0,71.46288791225378,38.33905635842562,1201189000000.0,49.79494977953932,4.315072322729312,400613093744.447,2411723000000.0,0.9792669866688858,84446.96955980922,2410952500000.0,81257.5,99.58695220947266,2.0500000000000003,2.9749999999999996,80.53170731707317,66.12900918755335,1.0868968897919302,4741692.0,3726086.5,78.5765389161781
2010 Winter Olympics,57,2010,Republic of Korea,KOR,6,6,2,14,1274.0,99782.5,0.8755416298548143,504.0186400786783,3.0518268017104777,27479550000000.0,2.364567102740415,144989410259.63675,1144624275000000.0,78.72671921023142,33.16864907901035,648445550000000.0,55.883852553031176,2.1971207833930526,1097683344515.2374,1159620725000000.0,3.72780879272219,22469.451690858725,1157802125000000.0,23450.0,100.88826751709,1.9749999999999999,3.725,79.31829268292682,72.14892293606329,0.5761083707014603,48871118.25,39957249.5,81.75954393367276
2010 Winter Olympics,57,2010,Switzerland,SUI,6,0,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010 Winter Olympics,57,2010,People's Republic of China,CHN,5,2,4,11,645.0,9562911.0,3.7452423648777224,140.73022007166,2.9158211969562355,522682516336.1649,1.807330640892885,605037122129.0869,27386367500000.0,56.49173532405327,46.12175423567712,12936172500000.0,43.8651814739805,4.926934141275955,4063119451223.8726,29389937500000.0,11.474401568511286,3071.417920253325,29430032500000.0,2880.0,105.6187992095945,10.8,15.524999999999999,74.83574999999999,72.65135037514497,0.522603641571913,1321205000.0,613028954.25,46.39086627960205
2010 Winter Olympics,57,2010,Sweden,SWE,5,2,4,11,624.0,447420.11,6.1876345645534325,22.552889517029655,1.6287430205737397,40693500000.0,1.2399021477836873,115967712556.88126,3098550750000.0,88.1609668074497,24.0869531180891,2075206500000.0,63.13570202467915,2.597673339473385,465375499820.8085,3286410500000.0,0.680553984399177,50656.12511998883,3382105500000.0,52257.5,99.99563598632801,1.725,2.675,81.025,65.56936906160787,0.7337435312035372,9186687.25,7779704.0,84.68296186805033
2010 Winter Olympics,57,2010,Austria,AUT,4,6,6,16,1110.0,83879.0,6.499978493426063,100.6693740911295,1.8330907398232537,2405000000.0,0.853114215419545,76020016619.17218,270346162500.0,97.62372030376984,27.261885228751048,170483805500.0,60.541601305850705,1.9942685954711523,387297668700.14496,281565551750.0,1.2279003995651476,46611.003255213676,282231675000.0,45797.5,102.177536010742,2.675,3.8499999999999996,80.20609756097565,67.48609004619908,0.34848473448794626,8307236.75,5568679.25,67.0339867359975
2010 Winter Olympics,57,2010,Netherlands,NED,4,1,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010 Winter Olympics,57,2010,Russian Federation,RUS,3,5,7,15,460.0,17098240.0,3.8978719529706853,8.722168524012794,11.10851264923986,1271053250000.0,3.3596121829710848,236808163388.97223,32048800000000.0,52.06426292035887,30.779030528908326,18005508509000.0,51.2141844124972,12.23644420241088,1293282377048.2507,35062195591500.0,3.525005343766285,9054.886840820312,34077890912000.0,8045.0,95.8690013885498,5.175000000000001,9.325,67.73707317073172,71.50116886704225,-0.12809237551247232,142845616.25,104863076.75,73.41016006469724
2010 Winter Olympics,57,2010,France,FRA,2,3,6,11,867.0,549087.0,2.391633543744866,119.083766583171,1.5159012457327912,37990186043.059875,1.971614546743285,609134052210.9875,1935611525000.0,56.85018595104233,18.64278276557395,1342950975000.0,69.6661252486715,1.697292515383011,2650139320165.555,1927434250000.0,0.7000415674410778,41277.6658071158,1970220025000.0,41447.5,103.7004776000975,2.4,3.1999999999999997,81.13841463414634,65.00524601422666,0.5964839709737808,64180196.0,49554638.0,77.2123127513462
2010 Winter Olympics,57,2010,Australia,AUS,2,1,0,3,534.0,7741220.0,4.158966275665147,2.74069744737904,3.0010797298547303,21493375000.0,1.837214771258515,163664739499.36398,1150757250000.0,42.940867587845275,25.886379167377125,728844750000.0,64.20357748473057,4.913890856966825,899130474997.6985,1135029500000.0,3.034807667803895,42638.28205495213,1090068750000.0,39720.0,104.8614501953125,3.0500000000000003,4.45,81.31829268292685,67.47393766236223,1.809798048574155,21054860.0,18097268.75,85.94982549769941
2010 Winter Olympics,57,2010,Czechia,CZE,2,0,4,6,677.0,78870.0,4.527270741682362,133.880157281805,3.191289527591005,52989550000.0,1.3851208458211048,38922611595.22212,3734750250000.0,123.470454818682,33.75947964676483,2110719250000.0,54.91351022104425,2.22890713337206,197438777033.04303,3842487500000.0,2.4814857121554423,19075.96454717397,3595592250000.0,16772.5,102.8621463775635,1.95,3.1,76.82560975609758,71.04348727444048,0.563369972257098,10341568.0,7600353.25,73.49371833064528
2010 Winter Olympics,57,2010,Poland,POL,1,3,2,6,600.0,312680.0,4.48374553999522,124.49942953241025,2.92595035689996,22875350000.0,1.862683810289555,81050528941.49062,1270123750000.0,78.49737017006845,29.313871243110427,686314500000.0,55.675928604824946,3.342155165610715,438029066448.165,1232217000000.0,4.990363561942303,11486.561951320642,1197794000000.0,10722.5,98.75832557678223,4.1000000000000005,5.875,75.40670731707317,70.9552376159887,-0.00906874709814745,38134797.25,23338634.0,61.20038018897435
2010 Winter Olympics,57,2010,Italy,ITA,1,1,3,5,832.0,302069.0,1.5592904115500585,199.44908916602998,2.010796436887293,24163224250.0,1.50820043825373,431748586216.7865,1612228700000.0,51.77682899619545,22.751260618574126,1043567525000.0,65.1311832479187,2.214941667690455,2202020123928.2827,1602351075000.0,-0.7666301372188826,37322.874277206196,1600125500000.0,36460.0,102.9896240234375,2.5,3.5500000000000003,81.45975609756098,65.80711003411213,0.5898790481148845,58980685.75,40022483.5,67.85591299824023
2010 Winter Olympics,57,2010,Belarus,BLR,1,1,1,3,618.0,207600.0,3.061959164694205,47.0653133326422,10.801853648568608,1682750000.0,1.5463120598392275,8428948177.168222,11896767500.0,122.6710263105735,37.29813085652985,4522982500.0,40.36623928840473,13.523379000028093,48465719987.5842,11207860000.0,7.249999011542894,5078.092090522472,11059812325.0,4737.5,100.42182159423831,2.425,5.35,70.11890243902438,70.50720205734122,-0.41561855731188024,9549611.25,7005543.5,73.36171554600745
2010 Winter Olympics,57,2010,Slovakia,SVK,1,1,1,3,824.0,49033.75,5.051328181329036,111.82138808622425,3.363334831177543,951300000.0,1.5124700165254823,15920761051.013798,63786293000.0,157.68776400678075,32.45741669101635,34978223250.0,55.44001179156335,1.48401426962416,86878152052.84677,63035384250.0,4.900588964447448,16152.362301979749,61809047500.0,15565.0,102.35010910034174,3.4749999999999996,6.225,74.50670731707316,72.0018855113705,0.06319703514409605,5378328.75,2957252.5,54.984782358782155
2010 Winter Olympics,57,2010,Great Britain,GBR,1,0,0,1,1220.0,243610.0,5.860121443086907,254.46673417930825,2.5813408677881626,38090443579.9565,2.46980169788949,567994572043.535,1573851750000.0,55.136102970828496,19.68135171762325,1085974750000.0,70.15125314836516,2.59527336282078,2799717072831.6226,1547857750000.0,0.12097819874426086,45496.50389117072,1534377000000.0,46422.5,104.655544281006,3.2499999999999996,4.824999999999999,79.58719512195123,66.09472312831637,0.7642845681937229,61563137.0,49684979.25,80.7046884883993
2010 Winter Olympics,57,2010,Japan,JPN,0,3,2,5,1668.0,377934.25,0.2833974474933421,351.14197530864175,0.08415917567744097,4803143750000.0,0.9172001014411393,890102695176.1227,519185075000000.0,30.338149306407047,28.78926407166035,368392900000000.0,70.2955939455124,-0.7620892873857485,4894396569031.48,524303525000000.0,-1.0153014550966801,38238.9678375321,538664825000000.0,39627.5,,1.25,2.575,82.58701219512197,64.53189699469223,0.05355330012820787,127991250.0,113535944.75,88.70537564944428
2010 Winter Olympics,57,2010,Croatia,CRO,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010 Winter Olympics,57,2010,Slovenia,SLO,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010 Winter Olympics,57,2010,Latvia,LAT,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010 Winter Olympics,57,2010,Finland,FIN,0,1,4,5,536.0,338425.0,3.505539326318852,17.440208096134,2.0358205239176663,2610292688.2290826,1.4205457458413497,55537943081.81372,176557000000.0,80.29533028913957,29.0366768187804,103702750000.0,56.36464717344947,2.1218476236140487,253145941320.578,183977000000.0,0.5101937755733807,47733.716235197695,185152750000.0,47032.5,99.70304107666016,1.875,2.7499999999999996,79.44146341463417,66.53948990083435,0.438250661599085,5301814.5,3666543.0,69.15487322580303
2010 Winter Olympics,57,2010,Estonia,EST,0,1,0,1,626.0,45230.0,10.36626576177761,31.605891719745223,5.330724043633931,252003630.181637,1.6526622618199875,3696113094.4445047,15814539000.0,131.01065872900926,25.798356106487226,8927801750.0,58.836190820502125,6.935071290127457,20863213955.104477,15181197500.0,-0.6055109951733195,15576.316682974575,14349904250.0,13672.5,101.35455894470199,2.6500000000000004,4.5,73.52530487804879,67.73463570560185,-0.37668647297292296,1339773.75,906253.75,67.64252332754093
2010 Winter Olympics,57,2010,Kazakhstan,KAZ,0,1,0,1,250.0,2724902.0,11.449899538149541,6.056904563470018,11.006127107141435,159899000000.0,1.13339434120107,11720245213.25552,12300647175000.0,88.41900800158848,38.94226991264698,7447247825000.0,52.988851351114626,15.676607372659852,108651028870.439,14031022850000.0,6.024999999908422,6635.28326840697,12299054908025.0,5215.0,100.05448532104501,16.075,21.325000000000003,66.53025,68.00710071426555,1.0000869185788681,16351825.25,8866315.5,54.22345906396126
2014 Winter Olympics,58,2014,Norway,NOR,11,6,9,26,1414.0,445187.77749999997,3.06324954833142,13.64992985457275,1.6303020744827532,41200000000.0,1.4371494209629874,102941818054.44365,2501459500000.0,68.5773996061428,36.6711431168365,1479112000000.0,51.50455584102541,4.633619883949748,492801117883.98627,2872174250000.0,1.4067144961794147,98778.69537564433,2900367500000.0,96110.0,99.64831924438477,1.7750000000000001,2.5500000000000003,81.37378048780488,66.07468658790395,1.26635953706157,4985134.0,3963612.75,79.50490344693566
2014 Winter Olympics,58,2014,Russian Federation,RUS,10,10,9,29,460.0,17098250.0,2.708347672891075,8.74788265401142,6.779817127225575,2293087500000.0,3.6403531438663075,367760231060.33276,57967275000000.0,47.95736117033638,29.176833577246974,33755685813250.0,54.38726169353248,13.219800731066996,2017900775211.6577,61877910297500.0,3.6448843727741,14080.905517578125,59921369574250.0,12417.5,96.78134989102522,4.675,7.975,69.7940243902439,71.69092712515925,0.1780053037855036,143262937.0,105861833.0,73.89301678080179
2014 Winter Olympics,58,2014,Canada,CAN,10,10,5,25,537.0,15640500.0,2.5762656218859923,3.8519358458283275,1.785744189677564,20142750000.0,1.12710050810815,373471660606.72156,1822227500000.0,61.88337102903053,26.684594433410204,1168755750000.0,65.21557691952998,2.2630686529339425,1771408475254.3403,1792390750000.0,2.5773689014790273,51273.24722446472,1760432000000.0,48890.0,99.1436252593994,3.6999999999999997,4.875,81.5533536585366,68.95691235278039,1.055971695894445,34534877.5,28012355.75,81.11250501276302
2014 Winter Olympics,58,2014,United States,USA,9,9,10,28,715.0,9831510.0,1.6736302775014849,34.22503473657053,2.082763732974935,723681750000.0,4.55297013906948,2517135500000.0,16481338500000.0,29.938042702515347,19.280499230311776,12117211083750.0,76.0396423728416,1.6541440825506801,15936463947500.0,15936463947500.0,2.16663572991962,50888.72318411074,16207031750000.0,51560.0,99.455436706543,4.074999999999999,6.050000000000001,78.66646341463418,67.19923912495425,0.7983667959512127,313070767.25,252600886.75,80.68504212819445
2014 Winter Olympics,58,2014,Netherlands,NED,8,7,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014 Winter Olympics,58,2014,Germany,GER,8,6,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014 Winter Olympics,58,2014,Switzerland,SUI,7,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014 Winter Olympics,58,2014,Belarus,BLR,5,0,1,6,618.0,207600.0,3.52925938392731,46.617349020286554,34.624110853995376,5325823500.0,1.2664734789927024,9132497279.152916,43011420000.0,136.698365652928,35.916054123116,18785925000.0,44.08162817207203,44.651566947818004,65051934069.03672,42400400000.0,4.001640906184792,6878.408579006842,41333690650.0,6540.0,100.30304967057113,1.725,3.825,71.3487804878049,71.00646592219411,-0.1619508176581894,9458881.5,7119801.5,75.27192687988283
2014 Winter Olympics,58,2014,Austria,AUT,4,8,5,17,1110.0,83879.0,0.17327509781723616,101.99000545322352,2.39648633237013,2448850000.0,0.7907597610835635,83316082757.69664,301525852000.0,104.06153658303066,25.96907634786338,190827904500.0,61.5594452834951,1.6279159449417948,413028379163.6745,309999692500.0,1.2784925620723155,49070.94879649709,311174175000.0,49965.0,100.61876487731924,2.4000000000000004,3.45,80.90914634146345,67.53117995363777,0.40569996708607753,8416215.25,5654884.25,67.18997258165822
2014 Winter Olympics,58,2014,France,FRA,4,4,7,15,867.0,549087.0,1.3564511069824599,121.543107894981,1.6151578674890186,39119075685.71,1.8938126196151774,658905702690.8303,2087576600000.0,60.167845419985746,17.57825551673115,1455908475000.0,70.44811378076668,0.9427118738314563,2753930821410.2773,2066713775000.0,1.3508732522211484,42039.34155237657,2118032175000.0,44025.0,102.56305503845226,2.3,3.1,81.99146341463415,64.1740729997286,0.4940684286229088,65505658.0,50542003.25,77.15639371467866
2014 Winter Olympics,58,2014,Poland,POL,4,1,1,6,600.0,312680.0,2.326007139676318,124.25866678866049,2.8431123305312664,28275750000.0,1.8059844740398199,92918716066.25041,1582747250000.0,87.09923803849381,29.749166112802477,868435750000.0,55.425022297312324,1.7748353105323393,505572164953.75073,1566398750000.0,2.655103083051469,13286.180507795376,1510190000000.0,13022.5,99.65807533264167,3.3249999999999997,4.8,76.67195121951217,70.94283938542935,-0.07310962653362788,38052352.25,23093085.75,60.68766737236025
2014 Winter Olympics,58,2014,People's Republic of China,CHN,3,4,2,9,645.0,9562911.0,3.338272583508835,143.80189154248876,3.492449504800865,864146080599.0198,1.7019714931622576,1260510000378.678,50164640000000.0,48.2990384793127,44.8956916795492,23888862500000.0,46.1168481333533,4.9119245857493805,8070277760690.266,51653297500000.0,8.92312655706621,5971.274601798143,51343660000000.0,5602.5,102.98109304379625,7.35,11.0,76.05225,72.65376648543119,0.5934589300238767,1350042500.0,704411667.5,52.16359213862582
2014 Winter Olympics,58,2014,Republic of Korea,KOR,3,3,2,8,1274.0,100119.0,0.7862186938565348,514.277025091748,2.613417530181257,35119585000000.0,2.37892934593285,182956833343.168,1437636875000000.0,96.34831995976992,34.79418280653768,809884850000000.0,54.8712617255484,1.5908225159263174,1317486691474.0725,1475912025000000.0,4.127188727213133,26324.102190465,1484716225000000.0,25707.5,100.80490112304699,1.725,3.15,80.69390243902443,72.95675944564343,0.5620322814371937,50029874.0,40982528.75,81.91644414439858
2014 Winter Olympics,58,2014,Sweden,SWE,2,7,6,15,624.0,467676.9625,0.5955557549866209,23.2895860629347,1.2408058255381782,42080500000.0,1.1391213626633552,140818646093.18927,3536816250000.0,84.60513560218111,23.1706404329291,2367137500000.0,64.0170827006616,1.0271776887060344,549288626539.551,3696450500000.0,2.409479866355415,57878.901947746075,3787278750000.0,57800.0,103.6596412658692,1.6,2.45,81.72865853658537,64.45283159118149,0.7986966717779145,9486773.0,8112467.0,85.51088543847912
2014 Winter Olympics,58,2014,Czechia,CZE,2,4,3,9,677.0,78870.0,3.6407706199131975,135.947548231211,2.0289668368818226,44254475000.0,1.0790882312818875,42688740296.01257,3927340750000.0,138.622440420283,32.7711960734986,2272711500000.0,55.38457044393445,0.477179793545584,216496407408.10727,4103926000000.0,0.9186413364485619,20621.018622007025,3816427000000.0,19567.5,99.81411743164053,1.625,2.6,77.88719512195125,69.09496186778682,0.16780123582677914,10498888.75,7691069.75,73.25613410363366
2014 Winter Olympics,58,2014,Slovenia,SLO,2,2,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014 Winter Olympics,58,2014,Japan,JPN,1,4,3,8,1668.0,377956.75,0.08214245019811092,350.46433470507526,-0.17743135546938457,4804943750000.0,0.955289121142773,1158012192823.2075,507269600000000.0,30.7857782476487,27.062698179316776,359165175000000.0,71.40080371775795,-1.1533225934876012,5869227529656.418,503038700000000.0,1.8753946547740505,45943.040877922176,517850000000000.0,47572.5,100.464469909668,1.05,2.275,82.96548780487805,62.5944727373671,-0.11781212603067615,127744250.0,116139571.25,90.91605285639673
