sport,event,year,n_nations,n_athletes,is_team_event,gold_per_athlete,n_nations_with_gold,total_per_athlete,n_nations_with_medal
Boxing,"Light-Flyweight, Men",1988,28,28,False,0.09090909090909091,1,0.1130050505050505,4
Boxing,"Light-Flyweight, Men",1992,28,28,False,0.08333333333333333,1,0.11904761904761904,4
Boxing,"Light-Flyweight, Men",1996,28,28,False,0.16666666666666666,1,0.3773809523809524,4
Boxing,"Light-Flyweight, Men",2000,26,26,False,0.125,1,0.5520833333333333,4
Boxing,"Light-Flyweight, Men",2004,27,27,False,0.09090909090909091,1,0.11837121212121213,4
Boxing,"Light-Flyweight, Men",2008,27,27,False,0.1,1,0.1625,4
Boxing,"Light-Flyweight, Men",2012,25,25,False,0.1111111111111111,1,0.17777777777777776,4
Boxing,"Light-Flyweight, Men",2016,22,22,False,0.09090909090909091,1,0.12897727272727275,4
Boxing,"Light-Heavyweight, Men",1964,19,19,False,0.1,1,0.11666666666666667,4
Boxing,"Light-Heavyweight, Men",1968,17,17,False,0.09090909090909091,1,0.10101010101010102,4
Boxing,"Light-Heavyweight, Men",1972,27,27,False,0.3333333333333333,1,0.17045454545454547,4
Boxing,"Light-Heavyweight, Men",1976,18,18,False,0.09090909090909091,1,0.09090909090909091,4
Boxing,"Light-Heavyweight, Men",1980,14,14,False,0.1111111111111111,1,0.09823232323232324,4
Boxing,"Light-Heavyweight, Men",1984,21,21,False,0.14285714285714285,1,0.21726190476190477,4
Boxing,"Light-Heavyweight, Men",1988,22,22,False,0.08333333333333333,1,0.11309523809523808,4
Boxing,"Light-Heavyweight, Men",1992,26,26,False,0.08333333333333333,1,0.10416666666666666,4
Boxing,"Light-Heavyweight, Men",1996,29,29,False,0.125,1,0.1111111111111111,4
Boxing,"Light-Heavyweight, Men",2000,28,28,False,0.08333333333333333,1,0.19356060606060607,4
Boxing,"Light-Heavyweight, Men",2004,27,27,False,0.1111111111111111,1,0.1388888888888889,4
Boxing,"Light-Heavyweight, Men",2008,27,27,False,0.1,1,0.13125,4
Boxing,"Light-Heavyweight, Men",2012,25,25,False,0.1,1,0.10844155844155844,4
Boxing,"Light-Heavyweight, Men",2016,26,26,False,0.1,1,0.09166666666666666,4
Boxing,"Light-Heavyweight, Men",2020,22,22,False,0.14285714285714285,1,0.13116883116883118,4
Boxing,"Light-Middleweight, Men",1964,25,25,False,0.1,1,0.175,4
Boxing,"Light-Middleweight, Men",1968,27,27,False,0.09090909090909091,1,0.09943181818181818,4
Boxing,"Light-Middleweight, Men",1972,35,35,False,0.1111111111111111,1,0.10953282828282829,4
Boxing,"Light-Middleweight, Men",1976,24,24,False,0.09090909090909091,1,0.10389610389610389,4
Boxing,"Light-Middleweight, Men",1980,20,20,False,0.09090909090909091,1,0.15378787878787878,4
Boxing,"Light-Middleweight, Men",1984,28,28,False,0.08333333333333333,1,0.13958333333333334,4
Boxing,"Light-Middleweight, Men",1988,29,29,False,0.08333333333333333,1,0.09791666666666667,4
Boxing,"Light-Middleweight, Men",1992,27,27,False,0.08333333333333333,1,0.12708333333333333,4
Boxing,"Light-Middleweight, Men",1996,29,29,False,0.08333333333333333,1,0.10863095238095237,4
Boxing,"Light-Middleweight, Men",2000,27,27,False,0.14285714285714285,1,0.10932539682539681,4
Boxing,"Light-Welterweight, Men",1964,33,33,False,0.1,1,0.21071428571428572,4
Boxing,"Light-Welterweight, Men",1968,36,36,False,0.09090909090909091,1,0.1181818181818182,4
Boxing,"Light-Welterweight, Men",1972,32,32,False,0.09090909090909091,1,0.1963383838383838,4
Boxing,"Light-Welterweight, Men",1976,30,30,False,0.09090909090909091,1,0.09090909090909091,4
Boxing,"Light-Welterweight, Men",1980,26,26,False,0.25,1,0.13573232323232323,4
Boxing,"Light-Welterweight, Men",1984,32,32,False,0.08333333333333333,1,0.13988095238095238,4
Boxing,"Light-Welterweight, Men",1988,41,41,False,0.08333333333333333,1,0.16666666666666666,4
Boxing,"Light-Welterweight, Men",1992,28,28,False,0.08333333333333333,1,0.3458333333333333,4
Boxing,"Light-Welterweight, Men",1996,29,29,False,0.08333333333333333,1,0.14583333333333331,4
Boxing,"Light-Welterweight, Men",2000,28,28,False,0.1,1,0.10238095238095238,4
Boxing,"Light-Welterweight, Men",2004,26,26,False,0.16666666666666666,1,0.19772727272727272,4
Boxing,"Light-Welterweight, Men",2008,28,28,False,0.16666666666666666,1,0.12569444444444444,4
Boxing,"Light-Welterweight, Men",2012,28,28,False,0.125,1,0.1651785714285714,4
Boxing,"Light-Welterweight, Men",2016,26,26,False,0.09090909090909091,1,0.10984848484848486,4
Boxing,"Lightweight, Men",1964,32,32,False,0.1,1,0.125,4
Boxing,"Lightweight, Men",1968,35,35,False,0.09090909090909091,1,0.12323232323232323,4
Boxing,"Lightweight, Men",1972,36,36,False,0.09090909090909091,1,0.12540584415584416,4
Boxing,"Lightweight, Men",1976,25,25,False,0.09090909090909091,1,0.10389610389610389,4
Boxing,"Lightweight, Men",1980,23,23,False,0.09090909090909091,1,0.0931818181818182,4
Boxing,"Lightweight, Men",1984,31,31,False,0.08333333333333333,1,0.11300505050505051,4
Boxing,"Lightweight, Men",1988,33,33,False,0.09090909090909091,1,0.12094155844155843,4
Boxing,"Lightweight, Men",1992,28,28,False,0.08333333333333333,1,0.10606060606060606,4
Boxing,"Lightweight, Men",1996,30,30,False,0.16666666666666666,1,0.14583333333333334,4
Boxing,"Lightweight, Men",2000,28,28,False,0.08333333333333333,1,0.10606060606060605,4
Boxing,"Lightweight, Men",2004,28,28,False,0.09090909090909091,1,0.3267045454545454,4
Boxing,"Lightweight, Men",2008,27,27,False,0.09090909090909091,1,0.1380050505050505,4
Boxing,"Lightweight, Men",2012,26,26,False,0.14285714285714285,1,0.3169642857142857,4
Boxing,"Lightweight, Men",2016,25,25,False,0.1111111111111111,1,0.11944444444444444,4
Boxing,"Lightweight, Men",2020,25,25,False,0.14285714285714285,1,0.19404761904761905,4
Boxing,"Lightweight, Women",2012,12,12,False,0.16666666666666666,1,0.15416666666666667,4
Boxing,"Lightweight, Women",2016,11,11,False,0.1,1,0.32045454545454544,4
Boxing,"Lightweight, Women",2020,20,20,False,0.14285714285714285,1,0.3839285714285714,4
Boxing,"Middleweight, Men",1964,20,20,False,0.1,1,0.1,4
Boxing,"Middleweight, Men",1968,23,23,False,0.1111111111111111,1,0.09595959595959597,4
Boxing,"Middleweight, Men",1972,22,22,False,0.09090909090909091,1,0.14962121212121213,4
Boxing,"Middleweight, Men",1976,20,20,False,0.09090909090909091,1,0.09090909090909091,4
Boxing,"Middleweight, Men",1980,18,18,False,0.09090909090909091,1,0.09090909090909091,4
Boxing,"Middleweight, Men",1984,26,26,False,0.1111111111111111,1,0.10705266955266955,4
Boxing,"Middleweight, Men",1988,27,27,False,0.09090909090909091,1,0.19356060606060604,4
Boxing,"Middleweight, Men",1992,27,27,False,0.08333333333333333,1,0.0893939393939394,4
Boxing,"Middleweight, Men",1996,30,30,False,0.08333333333333333,1,0.11458333333333333,4
Boxing,"Middleweight, Men",2000,27,27,False,0.08333333333333333,1,0.17500000000000002,4
Boxing,"Middleweight, Men",2004,28,28,False,0.09090909090909091,1,0.12342171717171717,4
Boxing,"Middleweight, Men",2008,26,26,False,0.125,1,0.15625,4
Boxing,"Middleweight, Men",2012,28,28,False,0.25,1,0.15416666666666667,4
Boxing,"Middleweight, Men",2016,26,26,False,0.1,1,0.11212121212121212,4
Boxing,"Middleweight, Men",2020,22,22,False,0.14285714285714285,1,0.17094155844155845,4
Boxing,"Middleweight, Women",2012,12,12,False,0.08333333333333333,1,0.09633838383838383,4
Boxing,"Middleweight, Women",2016,12,12,False,0.125,1,0.1581439393939394,4
Boxing,"Middleweight, Women",2020,16,16,False,0.09090909090909091,1,0.21212121212121213,4
Boxing,"Super-Heavyweight, Men",1984,11,11,False,0.08333333333333333,1,0.11309523809523808,4
Boxing,"Super-Heavyweight, Men",1988,16,16,False,0.1,1,0.10238095238095238,4
Boxing,"Super-Heavyweight, Men",1992,18,18,False,0.08333333333333333,1,0.1468253968253968,4
Boxing,"Super-Heavyweight, Men",1996,19,19,False,0.14285714285714285,1,0.2509920634920635,4
Boxing,"Super-Heavyweight, Men",2000,16,16,False,0.5,1,0.22738095238095238,4
Boxing,"Super-Heavyweight, Men",2004,16,16,False,0.09090909090909091,1,0.12878787878787878,4
Boxing,"Super-Heavyweight, Men",2008,16,16,False,0.16666666666666666,1,0.13363095238095238,4
Boxing,"Super-Heavyweight, Men",2012,15,15,False,0.1,1,0.11469155844155846,4
Boxing,"Super-Heavyweight, Men",2016,17,17,False,0.1,1,0.19166666666666668,4
Boxing,"Super-Heavyweight, Men",2020,17,17,False,0.09090909090909091,1,0.09823232323232323,4
Boxing,"Welterweight, Men",1964,29,29,False,0.1,1,0.125,4
Boxing,"Welterweight, Men",1968,34,34,False,0.125,1,0.14772727272727273,4
Boxing,"Welterweight, Men",1972,37,37,False,0.09090909090909091,1,0.11241883116883117,4
Boxing,"Welterweight, Men",1976,30,30,False,0.125,1,0.12064393939393939,4
Boxing,"Welterweight, Men",1980,22,22,False,0.09090909090909091,1,0.10616883116883118,4
Boxing,"Welterweight, Men",1984,30,30,False,0.08333333333333333,1,0.13432539682539682,4
Boxing,"Welterweight, Men",1988,38,38,False,0.08333333333333333,1,0.13988095238095238,4
Boxing,"Welterweight, Men",1992,28,28,False,0.16666666666666666,1,0.13541666666666666,4
Boxing,"Welterweight, Men",1996,32,32,False,0.1111111111111111,1,0.1259920634920635,4
Boxing,"Welterweight, Men",2000,27,27,False,0.08333333333333333,1,0.31856060606060604,4
Boxing,"Welterweight, Men",2004,27,27,False,0.125,1,0.11241883116883117,4
Boxing,"Welterweight, Men",2008,28,28,False,0.1,1,0.125,4
Boxing,"Welterweight, Men",2012,27,27,False,0.09090909090909091,1,0.10844155844155844,4
Boxing,"Welterweight, Men",2016,28,28,False,0.08333333333333333,1,0.09981060606060607,4
Boxing,"Welterweight, Men",2020,22,22,False,0.14285714285714285,1,0.1168831168831169,4
Boxing,"Welterweight, Women",2020,18,18,False,0.16666666666666666,1,0.1361111111111111,4
Canoe Slalom,"Canadian Doubles, Slalom, Men",1972,9,11,True,0.06666666666666667,1,0.0861111111111111,3
Canoe Slalom,"Canadian Doubles, Slalom, Men",1992,8,11,True,0.06666666666666667,1,0.06825396825396825,3
Canoe Slalom,"Canadian Doubles, Slalom, Men",1996,10,13,True,0.09090909090909091,1,0.08838383838383838,3
Canoe Slalom,"Canadian Doubles, Slalom, Men",2000,10,12,True,0.14285714285714285,1,0.1402116402116402,3
Canoe Slalom,"Canadian Doubles, Slalom, Men",2004,10,12,True,0.16666666666666666,1,0.13425925925925927,3
Canoe Slalom,"Canadian Doubles, Slalom, Men",2008,12,12,True,0.2,1,0.21666666666666667,3
Canoe Slalom,"Canadian Doubles, Slalom, Men",2012,12,13,True,0.2,1,0.325,2
Canoe Slalom,"Canadian Doubles, Slalom, Men",2016,12,12,True,0.2,1,0.21666666666666667,3
Canoe Slalom,"Canadian Singles, Slalom, Men",1972,9,22,False,0.06666666666666667,1,0.07008547008547009,3
Canoe Slalom,"Canadian Singles, Slalom, Men",1992,15,31,False,0.07142857142857142,1,0.07380952380952381,3
Canoe Slalom,"Canadian Singles, Slalom, Men",1996,18,30,False,0.1,1,0.09393939393939395,3
Canoe Slalom,"Canadian Singles, Slalom, Men",2000,13,16,False,0.14285714285714285,1,0.21428571428571427,2
Canoe Slalom,"Canadian Singles, Slalom, Men",2004,14,16,False,0.14285714285714285,1,0.1402116402116402,3
Canoe Slalom,"Canadian Singles, Slalom, Men",2008,16,16,False,0.2,1,0.24444444444444446,3
Canoe Slalom,"Canadian Singles, Slalom, Men",2012,17,17,False,0.2,1,0.21666666666666667,3
Canoe Slalom,"Canadian Singles, Slalom, Men",2016,19,19,False,0.2,1,0.20000000000000004,3
Canoe Slalom,"Canadian Singles, Slalom, Men",2020,18,18,False,0.25,1,0.25,3
Canoe Slalom,"Canadian Singles, Slalom, Women",2020,20,20,False,0.3333333333333333,1,0.27777777777777773,3
Canoe Slalom,"Kayak Singles, Slalom, Men",1972,15,37,False,0.06666666666666667,1,0.15,2
Canoe Slalom,"Kayak Singles, Slalom, Men",1992,21,44,False,0.3333333333333333,1,0.15714285714285714,3
Canoe Slalom,"Kayak Singles, Slalom, Men",1996,27,43,False,0.08333333333333333,1,0.18333333333333335,2
Canoe Slalom,"Kayak Singles, Slalom, Men",2000,18,23,False,0.14285714285714285,1,0.2253968253968254,3
Canoe Slalom,"Kayak Singles, Slalom, Men",2004,20,24,False,0.14285714285714285,1,0.24285714285714285,2
Canoe Slalom,"Kayak Singles, Slalom, Men",2008,21,21,False,0.2,1,0.4666666666666666,3
Canoe Slalom,"Kayak Singles, Slalom, Men",2012,22,22,False,0.2,1,0.20000000000000004,3
Canoe Slalom,"Kayak Singles, Slalom, Men",2016,20,20,False,0.25,1,0.21666666666666667,3
Canoe Slalom,"Kayak Singles, Slalom, Men",2020,24,24,False,0.25,1,0.25,3
Canoe Slalom,"Kayak Singles, Slalom, Women",1972,10,22,False,0.06666666666666667,1,0.1,2
Canoe Slalom,"Kayak Singles, Slalom, Women",1992,13,26,False,0.07142857142857142,1,0.12936507936507935,3
Canoe Slalom,"Kayak Singles, Slalom, Women",1996,18,30,False,0.09090909090909091,1,0.09764309764309764,3
Canoe Slalom,"Kayak Singles, Slalom, Women",2000,16,20,False,0.1111111111111111,1,0.1984126984126984,2
Canoe Slalom,"Kayak Singles, Slalom, Women",2004,16,19,False,0.16666666666666666,1,0.17777777777777778,3
Canoe Slalom,"Kayak Singles, Slalom, Women",2008,20,20,False,0.2,1,0.3,3
Canoe Slalom,"Kayak Singles, Slalom, Women",2012,20,20,False,0.2,1,0.26111111111111107,3
Canoe Slalom,"Kayak Singles, Slalom, Women",2016,20,20,False,0.5,1,0.4444444444444444,3
Canoe Slalom,"Kayak Singles, Slalom, Women",2020,25,25,False,0.25,1,0.27777777777777773,3
Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",1964,12,12,True,0.07692307692307693,1,0.23992673992673988,3
Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",1968,13,13,True,0.09090909090909091,1,0.09393939393939395,3
Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",1972,16,16,True,0.07692307692307693,1,0.10356310356310357,3
Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",1976,15,15,True,0.06666666666666667,1,0.07167277167277168,3
Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",1980,12,12,True,0.07142857142857142,1,0.07167277167277168,3
Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",1984,10,10,True,0.07142857142857142,1,0.15873015873015872,3
Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",1988,17,17,True,0.058823529411764705,1,0.06960784313725489,3
Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",1992,14,14,True,0.06666666666666667,1,0.09861111111111111,3
Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",1996,16,16,True,0.06666666666666667,1,0.06357560568086884,3
Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",2000,14,14,True,0.07692307692307693,1,0.15527065527065526,3
Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",2004,14,14,True,0.058823529411764705,1,0.0821078431372549,3
Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",2008,13,13,True,0.125,1,0.0821078431372549,3
Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",2012,11,11,True,0.0625,1,0.068218954248366,3
Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",2016,12,12,True,0.07692307692307693,1,0.10897435897435898,3
Canoe Sprint,"Canadian Doubles, 1,000 metres, Men",2020,13,13,True,0.2,1,0.1084967320261438,3
Canoe Sprint,"Canadian Doubles, 500 metres, Men",1976,15,15,True,0.06666666666666667,1,0.07167277167277168,3
Canoe Sprint,"Canadian Doubles, 500 metres, Men",1980,11,11,True,0.0625,1,0.06686507936507936,3
Canoe Sprint,"Canadian Doubles, 500 metres, Men",1984,11,11,True,0.3333333333333333,1,0.16825396825396824,3
Canoe Sprint,"Canadian Doubles, 500 metres, Men",1988,17,17,True,0.058823529411764705,1,0.068218954248366,3
Canoe Sprint,"Canadian Doubles, 500 metres, Men",1992,15,15,True,0.05263157894736842,1,0.07006911217437534,3
Canoe Sprint,"Canadian Doubles, 500 metres, Men",1996,19,19,True,0.05263157894736842,1,0.12468671679197996,3
Canoe Sprint,"Canadian Doubles, 500 metres, Men",2000,15,15,True,0.06666666666666667,1,0.07008547008547009,3
Canoe Sprint,"Canadian Doubles, 500 metres, Men",2004,14,14,True,0.08333333333333333,1,0.15277777777777776,3
Canoe Sprint,"Canadian Doubles, 500 metres, Men",2008,15,15,True,0.05555555555555555,1,0.07145969498910676,3
Canoe Sprint,"Canadian Doubles, 500 metres, Women",2020,14,14,True,0.06666666666666667,1,0.07936507936507937,3
Canoe Sprint,"Canadian Singles, 1,000 metres, Men",1964,11,11,False,0.08333333333333333,1,0.08372183372183373,3
Canoe Sprint,"Canadian Singles, 1,000 metres, Men",1968,12,12,False,0.1,1,0.08927738927738928,3
Canoe Sprint,"Canadian Singles, 1,000 metres, Men",1972,13,13,False,0.09090909090909091,1,0.08372183372183373,3
Canoe Sprint,"Canadian Singles, 1,000 metres, Men",1976,15,15,False,1.0,1,0.37936507936507935,3
Canoe Sprint,"Canadian Singles, 1,000 metres, Men",1980,13,13,False,0.06666666666666667,1,0.07008547008547007,3
Canoe Sprint,"Canadian Singles, 1,000 metres, Men",1984,11,11,False,0.06666666666666667,1,0.37777777777777777,3
Canoe Sprint,"Canadian Singles, 1,000 metres, Men",1988,15,15,False,0.058823529411764705,1,0.06960784313725489,3
Canoe Sprint,"Canadian Singles, 1,000 metres, Men",1992,19,19,False,0.09090909090909091,1,0.22077922077922077,3
Canoe Sprint,"Canadian Singles, 1,000 metres, Men",1996,18,18,False,0.07142857142857142,1,0.3746867167919799,3
Canoe Sprint,"Canadian Singles, 1,000 metres, Men",2000,18,18,False,0.05555555555555555,1,0.15993265993265993,3
Canoe Sprint,"Canadian Singles, 1,000 metres, Men",2004,19,19,False,0.08333333333333333,1,0.068218954248366,3
Canoe Sprint,"Canadian Singles, 1,000 metres, Men",2008,20,20,False,0.0625,1,0.08697089947089946,3
Canoe Sprint,"Canadian Singles, 1,000 metres, Men",2012,16,16,False,0.0625,1,0.1351190476190476,3
Canoe Sprint,"Canadian Singles, 1,000 metres, Men",2016,18,18,False,0.07692307692307693,1,0.10064102564102566,3
Canoe Sprint,"Canadian Singles, 1,000 metres, Men",2020,19,31,False,0.3333333333333333,1,0.24444444444444444,3
Canoe Sprint,"Canadian Singles, 200 metres, Men",2012,24,24,False,0.5,1,0.2529411764705882,3
Canoe Sprint,"Canadian Singles, 200 metres, Men",2016,25,25,False,0.125,1,0.25,3
Canoe Sprint,"Canadian Singles, 200 metres, Women",2020,22,32,False,1.0,1,0.3904761904761905,3
Canoe Sprint,"Canadian Singles, 500 metres, Men",1976,15,15,False,0.06666666666666667,1,0.37936507936507935,3
Canoe Sprint,"Canadian Singles, 500 metres, Men",1980,12,12,False,0.06666666666666667,1,0.07008547008547007,3
Canoe Sprint,"Canadian Singles, 500 metres, Men",1984,13,13,False,0.06666666666666667,1,0.37936507936507935,3
Canoe Sprint,"Canadian Singles, 500 metres, Men",1988,15,15,False,0.06666666666666667,1,0.06960784313725489,3
Canoe Sprint,"Canadian Singles, 500 metres, Men",1992,18,18,False,0.09090909090909091,1,0.07006911217437534,3
Canoe Sprint,"Canadian Singles, 500 metres, Men",1996,17,17,False,0.07142857142857142,1,0.08897243107769422,3
Canoe Sprint,"Canadian Singles, 500 metres, Men",2000,18,18,False,0.06666666666666667,1,0.06851851851851852,3
Canoe Sprint,"Canadian Singles, 500 metres, Men",2004,19,19,False,0.058823529411764705,1,0.08905228758169935,3
Canoe Sprint,"Canadian Singles, 500 metres, Men",2008,20,20,False,0.1,1,0.1365079365079365,3
Canoe Sprint,"Kayak Doubles, 1,000 metres, Men",1964,16,16,True,0.14285714285714285,1,0.14206349206349206,3
